X,Y,FID
144.9243,-37.8354,ports_harbor.2001
11.20159,45.06094,ports_harbor.2002
102.2445,2.191924,ports_harbor.2003
5.614915,59.02386,ports_harbor.2004
-70.41393,-22.97758,ports_harbor.2005
27.8435,71.0375,ports_harbor.2006
5,51.91667,ports_harbor.2007
13.9305,44.8165,ports_harbor.2008
28.28675,44.24825,ports_harbor.2009
5.10194,52.76701,ports_harbor.2010
166.6667,-77.83334,ports_harbor.2011
-4.853333,55.95184,ports_harbor.2012
113.5288,23.01475,ports_harbor.2013
12.58353,37.64793,ports_harbor.2014
62.85327,-67.59712,ports_harbor.2015
5.41407,51.96954,ports_harbor.2016
138.7746,34.76027,ports_harbor.2017
132.7135,33.87711,ports_harbor.2018
136.5594,34.6039,ports_harbor.2019
145.1649,43.98871,ports_harbor.2020
134.398,34.24022,ports_harbor.2021
136.8957,34.36406,ports_harbor.2022
136.8955,34.38744,ports_harbor.2023
32.4995,-25.96,ports_harbor.2024
2.445086,41.52938,ports_harbor.2025
-62.82819,8.301697,ports_harbor.2026
-81.55023,23.05533,ports_harbor.2027
39.46306,15.60841,ports_harbor.2028
58.86887,20.65804,ports_harbor.2029
128.5909,35.17993,ports_harbor.2030
-76.443,44.1925,ports_harbor.2031
131.3521,33.96952,ports_harbor.2032
27.9336,40.96425,ports_harbor.2033
10.5235,54.853,ports_harbor.2034
-77.05099,26.543,ports_harbor.2035
5.362028,43.30943,ports_harbor.2036
174.492,-35.8375,ports_harbor.2037
14.54345,35.8277,ports_harbor.2038
14.50009,35.90115,ports_harbor.2039
12.43892,37.78858,ports_harbor.2040
19.5912,30.41382,ports_harbor.2041
-2.196,35.086,ports_harbor.2042
34.89606,25.07441,ports_harbor.2043
7.252264,37.02745,ports_harbor.2044
-90.1,29.9,ports_harbor.2045
-87.37151,46.547,ports_harbor.2046
-99.84358,16.8029,ports_harbor.2047
28.27295,36.82944,ports_harbor.2048
5.860865,52.70947,ports_harbor.2049
5.0975,52.4595,ports_harbor.2050
37.5367,47.06966,ports_harbor.2051
8.213209,40.59393,ports_harbor.2052
164.1167,-74.68333,ports_harbor.2053
-87.62151,45.1005,ports_harbor.2054
-106.461,23.27033,ports_harbor.2055
-82.49462,23.08692,ports_harbor.2056
10.09618,44.00838,ports_harbor.2057
8.267079,44.13478,ports_harbor.2058
10.04062,44.03212,ports_harbor.2059
10.23333,42.73333,ports_harbor.2060
8.156656,43.95105,ports_harbor.2061
-118.4488,33.97699,ports_harbor.2062
-8.695311,42.40034,ports_harbor.2063
-61.28546,15.54266,ports_harbor.2064
-63.088,18.07053,ports_harbor.2065
-82.76248,23.00075,ports_harbor.2066
19.935,60.095,ports_harbor.2067
-75.412,39.8095,ports_harbor.2068
-86.3975,48.7235,ports_harbor.2069
-71.642,10.6315,ports_harbor.2070
114.7688,-2.993704,ports_harbor.2071
-57.52586,-38.03898,ports_harbor.2072
32.564,-25.97,ports_harbor.2073
101.147,12.653,ports_harbor.2074
-77.13733,20.34249,ports_harbor.2075
-79.88889,9.366236,ports_harbor.2076
-104.3225,19.07729,ports_harbor.2077
21.48797,61.59724,ports_harbor.2078
1.678958,49.006,ports_harbor.2079
-80.71896,-0.9355559,ports_harbor.2080
8.446,49.5005,ports_harbor.2081
-87.647,44.0935,ports_harbor.2082
-86.3275,44.248,ports_harbor.2083
120.962,14.577,ports_harbor.2084
120.9445,14.6165,ports_harbor.2085
70.10207,21.10643,ports_harbor.2086
115.526,-8.512,ports_harbor.2087
-44.0369,-22.96228,ports_harbor.2088
28.57381,43.80047,ports_harbor.2089
7.4675,58.01925,ports_harbor.2090
-122.5392,47.55863,ports_harbor.2091
139.1447,35.15231,ports_harbor.2092
-59.99597,-3.144028,ports_harbor.2093
-76.81992,21.35981,ports_harbor.2094
-74.04366,40.11456,ports_harbor.2095
48.02221,-22.14095,ports_harbor.2096
-77.97432,9.189654,ports_harbor.2097
30.76489,46.4607,ports_harbor.2098
74.69991,13.34436,ports_harbor.2099
5.1161,61.934,ports_harbor.2100
13.014,55.624,ports_harbor.2101
40.12716,-3.214667,ports_harbor.2102
14.45187,44.5435,ports_harbor.2103
73.509,4.172,ports_harbor.2104
-4.417605,36.70981,ports_harbor.2105
8.7555,3.7765,ports_harbor.2106
5.387155,53.05265,ports_harbor.2107
47.497,42.9975,ports_harbor.2108
119.4232,-5.135131,ports_harbor.2109
17.01778,43.29181,ports_harbor.2110
-62.64786,17.22513,ports_harbor.2111
122.4556,30.70265,ports_harbor.2112
-87.69012,18.73072,ports_harbor.2113
8.262259,50.01538,ports_harbor.2114
49.17945,30.46492,ports_harbor.2115
10.49932,34.51738,ports_harbor.2116
75.53088,11.69846,ports_harbor.2117
11.06795,35.49894,ports_harbor.2118
-61.40304,15.36634,ports_harbor.2119
137.1969,34.66908,ports_harbor.2120
139.6783,35.14392,ports_harbor.2121
10.43285,59.15471,ports_harbor.2122
11.65358,52.12025,ports_harbor.2123
72.73112,21.14295,ports_harbor.2124
-65.02422,-42.74751,ports_harbor.2125
-38.62173,-12.75194,ports_harbor.2126
110.0267,19.96563,ports_harbor.2127
-84.724,45.781,ports_harbor.2128
-84.614,45.845,ports_harbor.2129
149.2285,-21.10804,ports_harbor.2130
28.12457,45.23259,ports_harbor.2131
-35.744,-9.6835,ports_harbor.2132
16.8055,40.34584,ports_harbor.2133
113.548,22.1965,ports_harbor.2134
-51.0475,0.029,ports_harbor.2135
-41.76874,-22.383,ports_harbor.2136
5.68582,50.83867,ports_harbor.2137
4.24853,51.92046,ports_harbor.2138
9.992001,54.6845,ports_harbor.2139
5.88891,51.14606,ports_harbor.2140
5.541555,51.82584,ports_harbor.2141
5.05494,52.14397,ports_harbor.2142
118.4595,31.718,ports_harbor.2143
-156.5119,20.7909,ports_harbor.2144
-5.3125,35.6835,ports_harbor.2145
172.7185,-43.607,ports_harbor.2146
11.439,58.273,ports_harbor.2147
10.643,59.9105,ports_harbor.2148
-16.165,14.1675,ports_harbor.2149
-1.527607,50.75435,ports_harbor.2150
-90.6951,30.03572,ports_harbor.2151
119.6708,26.46016,ports_harbor.2152
-83.4415,41.8065,ports_harbor.2153
14.0345,44.952,ports_harbor.2154
-41.65771,-2.860749,ports_harbor.2155
122.5984,30.784,ports_harbor.2156
8.441999,49.459,ports_harbor.2157
-86.4655,43.9505,ports_harbor.2158
13.58657,45.50749,ports_harbor.2159
-78.1621,18.44409,ports_harbor.2160
13.63485,54.14683,ports_harbor.2161
10.746,53.89,ports_harbor.2162
13.273,-8.7665,ports_harbor.2163
1.736086,52.47382,ports_harbor.2164
-65.73585,43.51984,ports_harbor.2165
-65.76667,43.6,ports_harbor.2166
12.3705,66.3665,ports_harbor.2167
-85.7545,38.2755,ports_harbor.2168
-71.93333,46.61666,ports_harbor.2169
-69.44656,19.19973,ports_harbor.2170
-16.721,28.0445,ports_harbor.2171
-109.673,23.06027,ports_harbor.2172
-84.38036,22.3539,ports_harbor.2173
-118.265,33.7315,ports_harbor.2174
-3.36203,47.73404,ports_harbor.2175
-111.3391,26.01484,ports_harbor.2176
-82.1815,41.474,ports_harbor.2177
17.93974,42.68881,ports_harbor.2178
5.04802,51.98668,ports_harbor.2179
5.094295,52.20477,ports_harbor.2180
15.572,78.2475,ports_harbor.2181
-122.8141,46.1061,ports_harbor.2182
-73.51667,45.58333,ports_harbor.2183
120.278,37.63686,ports_harbor.2184
-3.206064,58.80094,ports_harbor.2185
-118.2055,33.7485,ports_harbor.2186
-7.254217,55.04486,ports_harbor.2187
-0.04960075,51.49743,ports_harbor.2188
29.7705,59.926,ports_harbor.2189
13.0635,55.675,ports_harbor.2190
23.24257,43.83038,ports_harbor.2191
9.565849,52.39995,ports_harbor.2192
-5.300334,55.70784,ports_harbor.2193
6.40796,52.15802,ports_harbor.2194
3.162873,42.37293,ports_harbor.2195
17.157,61.214,ports_harbor.2196
20.44036,38.20221,ports_harbor.2197
10.30616,43.56281,ports_harbor.2198
-88.74387,15.82033,ports_harbor.2199
-3.008368,53.41879,ports_harbor.2200
122.1384,29.73512,ports_harbor.2201
-0.5483627,50.80694,ports_harbor.2202
-82.98206,12.28872,ports_harbor.2203
-62.20613,16.80199,ports_harbor.2204
5.46938,51.80218,ports_harbor.2205
5.428395,51.80793,ports_harbor.2206
8.439,55.015,ports_harbor.2207
4.56426,52.25301,ports_harbor.2208
30.81963,46.54877,ports_harbor.2209
-9.142042,38.7132,ports_harbor.2210
-72.9945,-36.7115,ports_harbor.2211
26.759,37.2945,ports_harbor.2212
14.9595,38.4743,ports_harbor.2213
14.31385,48.31307,ports_harbor.2214
12.85324,35.8633,ports_harbor.2215
10.538,55.47,ports_harbor.2216
5.82204,51.74341,ports_harbor.2217
-83.02458,9.987743,ports_harbor.2218
25.05536,39.87135,ports_harbor.2219
12.9265,55.589,ports_harbor.2220
-8.627834,52.66609,ports_harbor.2221
33.0271,34.65841,ports_harbor.2222
29.844,40.72284,ports_harbor.2223
56.43215,25.93699,ports_harbor.2224
20.966,56.5345,ports_harbor.2225
15.7,37.15,ports_harbor.2226
13.93959,37.09202,ports_harbor.2227
9.438,0.398,ports_harbor.2228
119.5666,34.79039,ports_harbor.2229
95.23801,5.4515,ports_harbor.2230
-1.910597,43.322,ports_harbor.2231
5.033268,51.96606,ports_harbor.2232
-82.524,43.268,ports_harbor.2233
11.2935,63.748,ports_harbor.2234
55.15497,26.24085,ports_harbor.2235
-1.790944,46.50001,ports_harbor.2236
-73.74461,18.1905,ports_harbor.2237
1.92456,41.25841,ports_harbor.2238
-1.15224,60.16761,ports_harbor.2239
26.84281,37.12134,ports_harbor.2240
18.68587,42.46638,ports_harbor.2241
54.88763,26.54945,ports_harbor.2242
8.619678,53.16428,ports_harbor.2243
8.3035,56.5585,ports_harbor.2244
-88.01,41.676,ports_harbor.2245
5.701595,52.85184,ports_harbor.2246
5.421455,52.49873,ports_harbor.2247
5.44094,52.52607,ports_harbor.2248
4.684595,51.89462,ports_harbor.2249
11.74035,65.08767,ports_harbor.2250
-2.984127,43.31113,ports_harbor.2251
-8.694494,41.18399,ports_harbor.2252
-3.171328,55.98225,ports_harbor.2253
5.50625,59.77985,ports_harbor.2254
-6.705,62.212,ports_harbor.2255
4.68108,52.22623,ports_harbor.2256
4.402785,52.09336,ports_harbor.2257
4.53703,52.16034,ports_harbor.2258
4.48304,52.16776,ports_harbor.2259
5.091945,51.89265,ports_harbor.2260
7.451,53.22,ports_harbor.2261
-82.60019,42.02574,ports_harbor.2262
-1.06083,45.5561,ports_harbor.2263
0.7997081,49.47827,ports_harbor.2264
-60.93548,14.67911,ports_harbor.2265
-61.22217,14.79588,ports_harbor.2266
-2.425694,47.27931,ports_harbor.2267
-3.154,47.3474,ports_harbor.2268
-60.875,14.46063,ports_harbor.2269
0.1462042,49.47265,ports_harbor.2270
3.445043,43.28662,ports_harbor.2271
-61.49949,16.20334,ports_harbor.2272
-2.508073,47.29299,ports_harbor.2273
-102.1622,17.95375,ports_harbor.2274
24.062,37.70966,ports_harbor.2275
4.994015,43.39706,ports_harbor.2276
53.36685,26.80009,ports_harbor.2277
-73.26801,45.8895,ports_harbor.2278
9.33799,44.30677,ports_harbor.2279
-71.15,46.81667,ports_harbor.2280
6.20337,53.40672,ports_harbor.2281
6.033505,51.99047,ports_harbor.2282
35.75484,35.53186,ports_harbor.2283
-5.266305,43.51616,ports_harbor.2284
-15.41635,28.141,ports_harbor.2285
-59.12787,-34.01991,ports_harbor.2286
-79.8148,9.390642,ports_harbor.2287
-16.662,28.004,ports_harbor.2288
-13.8155,28.8535,ports_harbor.2289
-70.52995,18.22646,ports_harbor.2290
10.0335,59.0425,ports_harbor.2291
-5.792513,54.84573,ports_harbor.2292
33.64025,34.92775,ports_harbor.2293
-3.416753,43.41639,ports_harbor.2294
56.38303,26.88493,ports_harbor.2295
-6.147648,35.20174,ports_harbor.2296
11.0313,35.04293,ports_harbor.2297
119.514,35.05837,ports_harbor.2298
5.71744,52.96439,ports_harbor.2299
4.710305,52.19589,ports_harbor.2300
7.4975,53.725,ports_harbor.2301
11.85,57.66667,ports_harbor.2302
17.86555,58.74448,ports_harbor.2303
4.91141,52.44207,ports_harbor.2304
12.8315,55.86,ports_harbor.2305
-0.6946892,45.09899,ports_harbor.2306
-93.271,30.2005,ports_harbor.2307
7.61055,50.30605,ports_harbor.2308
11.44869,58.35674,ports_harbor.2309
118.3753,4.997237,ports_harbor.2310
-71.27586,10.1263,ports_harbor.2311
-96.40138,19.71706,ports_harbor.2312
-83.67003,12.34122,ports_harbor.2313
-48.77063,-28.49887,ports_harbor.2314
3.3585,6.4395,ports_harbor.2315
-8.672129,37.10556,ports_harbor.2316
4.69853,51.70992,ports_harbor.2317
-9.0019,43.22295,ports_harbor.2318
-88.16451,21.60349,ports_harbor.2319
-72.35703,18.69048,ports_harbor.2320
100.8948,13.0587,ports_harbor.2321
13.9,40.75,ports_harbor.2322
115.2509,5.265679,ports_harbor.2323
-72.24648,19.77898,ports_harbor.2324
-13.4343,27.074,ports_harbor.2325
6.22362,51.99526,ports_harbor.2326
-87.83072,13.33275,ports_harbor.2327
9.837505,44.10472,ports_harbor.2328
5.891487,43.10501,ports_harbor.2329
-68.95801,18.41572,ports_harbor.2330
-1.166586,46.14458,ports_harbor.2331
-109.5837,23.60525,ports_harbor.2332
-17.981,27.639,ports_harbor.2333
-108.057,25.07309,ports_harbor.2334
-17.3335,28.0775,ports_harbor.2335
-57.8845,-34.851,ports_harbor.2336
3.743504,43.42077,ports_harbor.2337
-97.7603,23.77446,ports_harbor.2338
3.2295,36.805,ports_harbor.2339
-59.64828,-30.73878,ports_harbor.2340
-110.3276,24.16687,ports_harbor.2341
-54.14625,-34.65598,ports_harbor.2342
-17.7645,28.671,ports_harbor.2343
-78.13811,8.406277,ports_harbor.2344
-1.219693,46.15403,ports_harbor.2345
6.943751,43.5202,ports_harbor.2346
11.0101,35.02455,ports_harbor.2347
-5.360986,36.15815,ports_harbor.2348
-80.912,-2.1895,ports_harbor.2349
-89.31666,13.4847,ports_harbor.2350
-66.9455,10.6035,ports_harbor.2351
-17.1175,28.0655,ports_harbor.2352
-84.27467,22.03903,ports_harbor.2353
-83.57169,22.23824,ports_harbor.2354
5.610818,43.17088,ports_harbor.2355
-86.78383,15.78784,ports_harbor.2356
-2.138522,46.89327,ports_harbor.2357
3.204672,42.05268,ports_harbor.2358
0.7100471,40.81,ports_harbor.2359
0.8027897,40.88078,ports_harbor.2360
24.39441,37.39281,ports_harbor.2361
8.107111,58.11747,ports_harbor.2362
33.32925,35.34258,ports_harbor.2363
21.15354,37.93446,ports_harbor.2364
115.7745,-32.2015,ports_harbor.2365
48.28637,28.86452,ports_harbor.2366
48.00172,29.3663,ports_harbor.2367
141.1358,45.18996,ports_harbor.2368
130.0324,32.21269,ports_harbor.2369
144.3651,42.98384,ports_harbor.2370
144.3606,42.98726,ports_harbor.2371
135.7903,33.468,ports_harbor.2372
-81.88629,9.183014,ports_harbor.2373
27.2556,37.8687,ports_harbor.2374
51.59643,43.18447,ports_harbor.2375
139.5915,35.24692,ports_harbor.2376
139.72,35.22315,ports_harbor.2377
133.239,33.32849,ports_harbor.2378
132.5645,34.22979,ports_harbor.2379
137.1722,34.77765,ports_harbor.2380
131.7371,33.56768,ports_harbor.2381
118.252,4.689693,ports_harbor.2382
131.6532,33.66685,ports_harbor.2383
41.65222,42.27385,ports_harbor.2384
23.3935,58.5725,ports_harbor.2385
5.841235,52.78935,ports_harbor.2386
134.1967,34.71853,ports_harbor.2387
4.74533,52.2324,ports_harbor.2388
116.8515,6.87621,ports_harbor.2389
110.3808,1.56261,ports_harbor.2390
-157.7033,21.28854,ports_harbor.2391
103.4232,3.978613,ports_harbor.2392
103.3305,3.7935,ports_harbor.2393
10.84636,35.69232,ports_harbor.2394
-5.571,35.842,ports_harbor.2395
20.00082,39.77296,ports_harbor.2396
13.75825,54.1221,ports_harbor.2397
6.71193,53.1446,ports_harbor.2398
29.7595,59.988,ports_harbor.2399
14.57723,45.02411,ports_harbor.2400
14.0625,59.312,ports_harbor.2401
7.7665,63.115,ports_harbor.2402
-0.4905653,35.82189,ports_harbor.2403
80.13,14.249,ports_harbor.2404
4.621565,51.8965,ports_harbor.2405
4.577785,51.91109,ports_harbor.2406
15.64346,48.4052,ports_harbor.2407
14.565,45.273,ports_harbor.2408
5.899095,52.6661,ports_harbor.2409
9.415201,58.86848,ports_harbor.2410
46.56212,56.34128,ports_harbor.2411
133.0234,42.71732,ports_harbor.2412
136.9235,34.76408,ports_harbor.2413
57.0196,26.80006,ports_harbor.2414
25.6009,36.92995,ports_harbor.2415
5.456165,52.91126,ports_harbor.2416
-162.5829,66.90119,ports_harbor.2417
133.8363,34.47303,ports_harbor.2418
26.941,60.4745,ports_harbor.2419
116.1014,6.041938,ports_harbor.2420
40.93163,57.75546,ports_harbor.2421
23.16223,37.29449,ports_harbor.2422
52.80033,27.23143,ports_harbor.2423
27.29524,36.89465,ports_harbor.2424
3.809,51.552,ports_harbor.2425
5.0879,52.23225,ports_harbor.2426
11.1435,55.332,ports_harbor.2427
19.93333,60.08333,ports_harbor.2428
15.30378,43.81022,ports_harbor.2429
29.7631,40.75364,ports_harbor.2430
16.025,59.4985,ports_harbor.2431
13.73635,45.56217,ports_harbor.2432
6.10013,53.21253,ports_harbor.2433
129.3098,28.1452,ports_harbor.2434
54.95338,26.60033,ports_harbor.2435
145.5528,43.22179,ports_harbor.2436
144.5278,42.95028,ports_harbor.2437
60.43275,25.3564,ports_harbor.2438
36.4244,45.26649,ports_harbor.2439
129.5342,28.32225,ports_harbor.2440
134.6105,33.99867,ports_harbor.2441
18.119,47.7545,ports_harbor.2442
18.00326,42.67934,ports_harbor.2443
15.55687,54.18279,ports_harbor.2444
6.151095,53.27962,ports_harbor.2445
-6.9185,62.106,ports_harbor.2446
76.58148,8.87532,ports_harbor.2447
-6.910027,62.10831,ports_harbor.2448
88.30498,22.55628,ports_harbor.2449
4.895875,52.79,ports_harbor.2450
9.489,55.491,ports_harbor.2451
10.5285,55.796,ports_harbor.2452
130.8917,33.89565,ports_harbor.2453
139.8509,35.27968,ports_harbor.2454
5.463681,5.997552,ports_harbor.2455
23.03084,63.85056,ports_harbor.2456
133.8102,34.45981,ports_harbor.2457
0.06666667,-75,ports_harbor.2458
6.976,50.9275,ports_harbor.2459
12.195,55.454,ports_harbor.2460
-152.4165,57.78333,ports_harbor.2461
133.5659,33.53902,ports_harbor.2462
7.598548,50.35028,ports_harbor.2463
135.2671,34.6867,ports_harbor.2464
132.9277,34.09837,ports_harbor.2465
100.8195,13.14957,ports_harbor.2466
11.65234,57.75021,ports_harbor.2467
11.65,57.75,ports_harbor.2468
5.0585,60.3795,ports_harbor.2469
4.527305,51.68037,ports_harbor.2470
5.157,60.2235,ports_harbor.2471
7.596073,47.58498,ports_harbor.2472
-133.0972,55.5502,ports_harbor.2473
11.64876,57.68242,ports_harbor.2474
-6.593,62.2335,ports_harbor.2475
21.132,55.6865,ports_harbor.2476
12.8925,55.522,ports_harbor.2477
27.3415,70.95,ports_harbor.2478
-70.73597,43.08485,ports_harbor.2479
130.7842,33.94001,ports_harbor.2480
23.63855,35.51672,ports_harbor.2481
42.54044,-0.377309,ports_harbor.2482
53.99715,26.54769,ports_harbor.2483
139.8793,35.36938,ports_harbor.2484
-2.959071,58.9871,ports_harbor.2485
30.0558,69.72712,ports_harbor.2486
127.8791,26.36913,ports_harbor.2487
136.9503,34.85199,ports_harbor.2488
-8.518031,51.69977,ports_harbor.2489
132.9155,34.23549,ports_harbor.2490
-82.73227,42.0275,ports_harbor.2491
-61.23676,13.15652,ports_harbor.2492
-76.496,44.235,ports_harbor.2493
-76.78505,17.96845,ports_harbor.2494
-64.834,32.323,ports_harbor.2495
0.3936374,52.76054,ports_harbor.2496
-58.78801,-62.22191,ports_harbor.2497
141.068,41.88781,ports_harbor.2498
24.58095,36.78442,ports_harbor.2499
-6.588022,52.1719,ports_harbor.2500
-8.439775,54.6331,ports_harbor.2501
-5.994893,54.05863,ports_harbor.2502
29.25822,45.44057,ports_harbor.2503
-6.093593,56.68797,ports_harbor.2504
-159.6932,21.95835,ports_harbor.2505
131.8273,32.7005,ports_harbor.2506
130.55,31.38753,ports_harbor.2507
30.55092,50.47562,ports_harbor.2508
10.155,54.3355,ports_harbor.2509
22.75323,38.01267,ports_harbor.2510
49.95891,37.43807,ports_harbor.2511
52.75437,40.17822,ports_harbor.2512
66.96667,24.81667,ports_harbor.2513
47.90875,30.12515,ports_harbor.2514
47.8767,30.19381,ports_harbor.2515
142.0457,47.05812,ports_harbor.2516
32.62399,46.62961,ports_harbor.2517
56.24992,26.2042,ports_harbor.2518
50.3143,29.23977,ports_harbor.2519
55.5967,26.93883,ports_harbor.2520
50.71145,26.19784,ports_harbor.2521
54.67621,24.78751,ports_harbor.2522
48.52616,28.41566,ports_harbor.2523
-81.76,24.567,ports_harbor.2524
-87.499,44.461,ports_harbor.2525
5.7607,52.57756,ports_harbor.2526
-131.6844,55.36825,ports_harbor.2527
114.401,-8.134501,ports_harbor.2528
19.90909,39.62925,ports_harbor.2529
5.345615,51.76801,ports_harbor.2530
36.48936,45.3493,ports_harbor.2531
24.69648,40.86287,ports_harbor.2532
-87.8115,42.5845,ports_harbor.2533
-6.579045,34.26807,ports_harbor.2534
-151.2464,60.54179,ports_harbor.2535
27.05267,40.41199,ports_harbor.2536
119.7506,26.37392,ports_harbor.2537
-82.71249,41.5915,ports_harbor.2538
11.111,36.83386,ports_harbor.2539
11.89416,48.91117,ports_harbor.2540
7.821193,48.59072,ports_harbor.2541
-22.547,64.0015,ports_harbor.2542
121.7532,25.14515,ports_harbor.2543
24.3201,37.66402,ports_harbor.2544
139.7557,35.51636,ports_harbor.2545
132.3905,33.47094,ports_harbor.2546
140.7016,36.65134,ports_harbor.2547
129.5178,33.32863,ports_harbor.2548
28.35408,43.41175,ports_harbor.2549
24.40208,40.93131,ports_harbor.2550
4.420505,52.20096,ports_harbor.2551
139.8262,35.11084,ports_harbor.2552
140.3005,35.14546,ports_harbor.2553
135.946,33.62654,ports_harbor.2554
3.8915,51.5735,ports_harbor.2555
25.85368,36.83148,ports_harbor.2556
131.4921,33.6475,ports_harbor.2557
21.32386,37.64613,ports_harbor.2558
134.195,34.73483,ports_harbor.2559
29.59303,36.1505,ports_harbor.2560
47.65285,42.88666,ports_harbor.2561
26.9285,35.4195,ports_harbor.2562
21.2125,62.3525,ports_harbor.2563
24.41845,38.01105,ports_harbor.2564
74.13432,14.77224,ports_harbor.2565
29.20499,40.88223,ports_harbor.2566
51.13183,28.42013,ports_harbor.2567
27.21365,35.50974,ports_harbor.2568
13.5525,59.375,ports_harbor.2569
8.338672,49.05822,ports_harbor.2570
15.6015,56.1675,ports_harbor.2571
14.8435,56.16,ports_harbor.2572
26.6833,37.79704,ports_harbor.2573
136.8583,34.85368,ports_harbor.2574
11.36555,58.11315,ports_harbor.2575
116.8109,-1.203566,ports_harbor.2576
16.89108,56.95817,ports_harbor.2577
29.61249,40.69415,ports_harbor.2578
79.85735,10.83267,ports_harbor.2579
